SNo,ObservationDate,Province/State,UF,Country/Region,Last Update,Confirmed,Deaths,Recovered
231028,02/20/2021,Goias,GO,Brazil,02/04/2021 15:13,379981.0,8275.0,365135.0
231162,02/20/2021,Maranhao,MA,Brazil,02/04/2021 15:13,215857.0,4924.0,201198.0
231168,02/20/2021,Mato Grosso,MT,Brazil,02/04/2021 15:13,240059.0,5524.0,226733.0
231169,02/20/2021,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,175113.0,3198.0,163703.0
231181,02/20/2021,Minas Gerais,MG,Brazil,02/04/2021 15:13,837041.0,17594.0,762886.0
231261,02/20/2021,Para,PA,Brazil,02/04/2021 15:13,354587.0,8266.0,333515.0
231262,02/20/2021,Paraiba,PB,Brazil,02/04/2021 15:13,211282.0,4344.0,156373.0
231263,02/20/2021,Parana,PR,Brazil,02/04/2021 15:13,612084.0,11120.0,449980.0
231268,02/20/2021,Pernambuco,PE,Brazil,02/04/2021 15:13,289556.0,10839.0,249822.0
231269,02/20/2021,Piaui,PI,Brazil,02/04/2021 15:13,169186.0,3238.0,165610.0
231297,02/20/2021,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,159821.0,3472.0,118035.0
231298,02/20/2021,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,602668.0,11753.0,573167.0
231299,02/20/2021,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,571434.0,32167.0,535888.0
231302,02/20/2021,Rondonia,RO,Brazil,02/04/2021 15:13,141709.0,2685.0,120509.0
231303,02/20/2021,Roraima,RR,Brazil,02/04/2021 15:13,79444.0,1037.0,74301.0
231321,02/20/2021,Santa Catarina,SC,Brazil,02/04/2021 15:13,636445.0,6929.0,603008.0
231323,02/20/2021,Sao Paulo,SP,Brazil,02/04/2021 15:13,1971423.0,57743.0,1736276.0
231329,02/20/2021,Sergipe,SE,Brazil,02/04/2021 15:13,147599.0,2906.0,137264.0
231373,02/20/2021,Tocantins,TO,Brazil,02/04/2021 15:13,109518.0,1476.0,99609.0
231633,02/21/2021,Acre,AC,Brazil,02/04/2021 15:13,54786.0,963.0,46016.0
231639,02/21/2021,Alagoas,AL,Brazil,02/04/2021 15:13,128192.0,2932.0,122264.0
231644,02/21/2021,Amapa,AP,Brazil,02/04/2021 15:13,82015.0,1121.0,59917.0
231645,02/21/2021,Amazonas,AM,Brazil,02/04/2021 15:13,306003.0,10462.0,260097.0
231680,02/21/2021,Bahia,BA,Brazil,02/04/2021 15:13,653335.0,11191.0,625441.0
231723,02/21/2021,Ceara,CE,Brazil,02/04/2021 15:13,409954.0,10954.0,308294.0
231760,02/21/2021,Distrito Federal,DF,Brazil,02/04/2021 15:13,289820.0,4757.0,279108.0
231769,02/21/2021,Espirito Santo,ES,Brazil,02/04/2021 15:13,317573.0,6275.0,298845.0
231793,02/21/2021,Goias,GO,Brazil,02/04/2021 15:13,380210.0,8286.0,365635.0
231927,02/21/2021,Maranhao,MA,Brazil,02/04/2021 15:13,215942.0,4936.0,201198.0
231933,02/21/2021,Mato Grosso,MT,Brazil,02/04/2021 15:13,240371.0,5534.0,227549.0
231934,02/21/2021,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,175544.0,3204.0,164889.0
231946,02/21/2021,Minas Gerais,MG,Brazil,02/04/2021 15:13,840315.0,17714.0,765805.0
232026,02/21/2021,Para,PA,Brazil,02/04/2021 15:13,355128.0,8278.0,334356.0
232027,02/21/2021,Paraiba,PB,Brazil,02/04/2021 15:13,212286.0,4356.0,156373.0
232028,02/21/2021,Parana,PR,Brazil,02/04/2021 15:13,615066.0,11142.0,450509.0
232033,02/21/2021,Pernambuco,PE,Brazil,02/04/2021 15:13,290500.0,10849.0,249822.0
232034,02/21/2021,Piaui,PI,Brazil,02/04/2021 15:13,169465.0,3242.0,165610.0
232062,02/21/2021,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,160671.0,3487.0,118035.0
232063,02/21/2021,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,604385.0,11771.0,575190.0
232064,02/21/2021,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,572007.0,32173.0,536670.0
232067,02/21/2021,Rondonia,RO,Brazil,02/04/2021 15:13,142222.0,2690.0,120509.0
232068,02/21/2021,Roraima,RR,Brazil,02/04/2021 15:13,79606.0,1037.0,74301.0
232086,02/21/2021,Santa Catarina,SC,Brazil,02/04/2021 15:13,638984.0,6961.0,603008.0
232088,02/21/2021,Sao Paulo,SP,Brazil,02/04/2021 15:13,1975927.0,57799.0,1749210.0
232094,02/21/2021,Sergipe,SE,Brazil,02/04/2021 15:13,148026.0,2909.0,137264.0
232138,02/21/2021,Tocantins,TO,Brazil,02/04/2021 15:13,109841.0,1481.0,99777.0
232398,02/22/2021,Acre,AC,Brazil,02/04/2021 15:13,54969.0,968.0,46016.0
232404,02/22/2021,Alagoas,AL,Brazil,02/04/2021 15:13,128501.0,2940.0,122264.0
232409,02/22/2021,Amapa,AP,Brazil,02/04/2021 15:13,82378.0,1125.0,59917.0
232410,02/22/2021,Amazonas,AM,Brazil,02/04/2021 15:13,307164.0,10522.0,260097.0
232445,02/22/2021,Bahia,BA,Brazil,02/04/2021 15:13,655481.0,11254.0,627674.0
232488,02/22/2021,Ceara,CE,Brazil,02/04/2021 15:13,410998.0,10976.0,308294.0
232525,02/22/2021,Distrito Federal,DF,Brazil,02/04/2021 15:13,290771.0,4766.0,280483.0
232534,02/22/2021,Espirito Santo,ES,Brazil,02/04/2021 15:13,318812.0,6298.0,301061.0
232558,02/22/2021,Goias,GO,Brazil,02/04/2021 15:13,381348.0,8298.0,365635.0
232692,02/22/2021,Maranhao,MA,Brazil,02/04/2021 15:13,216210.0,4949.0,201198.0
232698,02/22/2021,Mato Grosso,MT,Brazil,02/04/2021 15:13,241429.0,5560.0,228675.0
232699,02/22/2021,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,175973.0,3224.0,164889.0
232711,02/22/2021,Minas Gerais,MG,Brazil,02/04/2021 15:13,842377.0,17733.0,767617.0
232791,02/22/2021,Para,PA,Brazil,02/04/2021 15:13,355745.0,8322.0,335892.0
232792,02/22/2021,Paraiba,PB,Brazil,02/04/2021 15:13,213227.0,4379.0,156373.0
232793,02/22/2021,Parana,PR,Brazil,02/04/2021 15:13,617165.0,11156.0,450509.0
232798,02/22/2021,Pernambuco,PE,Brazil,02/04/2021 15:13,291189.0,10863.0,249822.0
232799,02/22/2021,Piaui,PI,Brazil,02/04/2021 15:13,169722.0,3249.0,165865.0
232827,02/22/2021,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,160752.0,3498.0,118035.0
232828,02/22/2021,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,606414.0,11820.0,576991.0
232829,02/22/2021,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,572866.0,32256.0,536670.0
232832,02/22/2021,Rondonia,RO,Brazil,02/04/2021 15:13,143085.0,2721.0,120509.0
232833,02/22/2021,Roraima,RR,Brazil,02/04/2021 15:13,79818.0,1037.0,74301.0
232851,02/22/2021,Santa Catarina,SC,Brazil,02/04/2021 15:13,641840.0,6988.0,603008.0
232853,02/22/2021,Sao Paulo,SP,Brazil,02/04/2021 15:13,1978477.0,57842.0,1749210.0
232859,02/22/2021,Sergipe,SE,Brazil,02/04/2021 15:13,148372.0,2914.0,137264.0
232903,02/22/2021,Tocantins,TO,Brazil,02/04/2021 15:13,110077.0,1485.0,99936.0
233163,02/23/2021,Acre,AC,Brazil,02/04/2021 15:13,55591.0,974.0,46097.0
233169,02/23/2021,Alagoas,AL,Brazil,02/04/2021 15:13,129046.0,2949.0,123483.0
233174,02/23/2021,Amapa,AP,Brazil,02/04/2021 15:13,82606.0,1127.0,60115.0
233175,02/23/2021,Amazonas,AM,Brazil,02/04/2021 15:13,309311.0,10573.0,263580.0
233210,02/23/2021,Bahia,BA,Brazil,02/04/2021 15:13,660506.0,11320.0,631606.0
233253,02/23/2021,Ceara,CE,Brazil,02/04/2021 15:13,413050.0,11040.0,308294.0
233290,02/23/2021,Distrito Federal,DF,Brazil,02/04/2021 15:13,291353.0,4775.0,281023.0
233299,02/23/2021,Espirito Santo,ES,Brazil,02/04/2021 15:13,320053.0,6318.0,302405.0
233323,02/23/2021,Goias,GO,Brazil,02/04/2021 15:13,384124.0,8362.0,370197.0
233457,02/23/2021,Maranhao,MA,Brazil,02/04/2021 15:13,216647.0,4962.0,202349.0
233463,02/23/2021,Mato Grosso,MT,Brazil,02/04/2021 15:13,243172.0,5602.0,230064.0
233464,02/23/2021,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,177158.0,3241.0,166253.0
233476,02/23/2021,Minas Gerais,MG,Brazil,02/04/2021 15:13,847763.0,17774.0,773470.0
233556,02/23/2021,Para,PA,Brazil,02/04/2021 15:13,357595.0,8353.0,337215.0
233557,02/23/2021,Paraiba,PB,Brazil,02/04/2021 15:13,214207.0,4404.0,157099.0
233558,02/23/2021,Parana,PR,Brazil,02/04/2021 15:13,623440.0,11293.0,454179.0
233563,02/23/2021,Pernambuco,PE,Brazil,02/04/2021 15:13,292913.0,10887.0,252799.0
233564,02/23/2021,Piaui,PI,Brazil,02/04/2021 15:13,170355.0,3260.0,167120.0
233592,02/23/2021,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,161279.0,3520.0,118035.0
233593,02/23/2021,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,612191.0,11932.0,580427.0
233594,02/23/2021,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,573275.0,32403.0,538126.0
233597,02/23/2021,Rondonia,RO,Brazil,02/04/2021 15:13,144184.0,2745.0,126006.0
233598,02/23/2021,Roraima,RR,Brazil,02/04/2021 15:13,80097.0,1061.0,74830.0
233616,02/23/2021,Santa Catarina,SC,Brazil,02/04/2021 15:13,648017.0,7044.0,611484.0
233618,02/23/2021,Sao Paulo,SP,Brazil,02/04/2021 15:13,1990554.0,58199.0,1774964.0
233624,02/23/2021,Sergipe,SE,Brazil,02/04/2021 15:13,148627.0,2921.0,138457.0
233668,02/23/2021,Tocantins,TO,Brazil,02/04/2021 15:13,110761.0,1490.0,100226.0
233928,02/24/2021,Acre,AC,Brazil,02/04/2021 15:13,55881.0,975.0,46097.0
233934,02/24/2021,Alagoas,AL,Brazil,02/04/2021 15:13,129445.0,2959.0,123483.0
233939,02/24/2021,Amapa,AP,Brazil,02/04/2021 15:13,82868.0,1131.0,60115.0
233940,02/24/2021,Amazonas,AM,Brazil,02/04/2021 15:13,310919.0,10642.0,263580.0
233975,02/24/2021,Bahia,BA,Brazil,02/04/2021 15:13,664904.0,11388.0,631606.0
234018,02/24/2021,Ceara,CE,Brazil,02/04/2021 15:13,415664.0,11087.0,308294.0
234055,02/24/2021,Distrito Federal,DF,Brazil,02/04/2021 15:13,292714.0,4791.0,281023.0
234064,02/24/2021,Espirito Santo,ES,Brazil,02/04/2021 15:13,321535.0,6337.0,302405.0
234088,02/24/2021,Goias,GO,Brazil,02/04/2021 15:13,387582.0,8409.0,370197.0
234222,02/24/2021,Maranhao,MA,Brazil,02/04/2021 15:13,217302.0,4977.0,202349.0
234228,02/24/2021,Mato Grosso,MT,Brazil,02/04/2021 15:13,245022.0,5624.0,231331.0
234229,02/24/2021,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,178250.0,3246.0,166253.0
234241,02/24/2021,Minas Gerais,MG,Brazil,02/04/2021 15:13,853459.0,17974.0,778996.0
234321,02/24/2021,Para,PA,Brazil,02/04/2021 15:13,359289.0,8383.0,337215.0
234322,02/24/2021,Paraiba,PB,Brazil,02/04/2021 15:13,215527.0,4420.0,157099.0
234323,02/24/2021,Parana,PR,Brazil,02/04/2021 15:13,627907.0,11358.0,457795.0
234328,02/24/2021,Pernambuco,PE,Brazil,02/04/2021 15:13,294479.0,10911.0,252799.0
234329,02/24/2021,Piaui,PI,Brazil,02/04/2021 15:13,171032.0,3274.0,167120.0
234357,02/24/2021,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,162235.0,3539.0,118035.0
234358,02/24/2021,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,619385.0,12029.0,582359.0
234359,02/24/2021,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,577183.0,32574.0,538126.0
234362,02/24/2021,Rondonia,RO,Brazil,02/04/2021 15:13,145427.0,2787.0,126006.0
234363,02/24/2021,Roraima,RR,Brazil,02/04/2021 15:13,80472.0,1074.0,74830.0
234381,02/24/2021,Santa Catarina,SC,Brazil,02/04/2021 15:13,652895.0,7114.0,611484.0
234383,02/24/2021,Sao Paulo,SP,Brazil,02/04/2021 15:13,2002640.0,58528.0,1786558.0
234389,02/24/2021,Sergipe,SE,Brazil,02/04/2021 15:13,149077.0,2930.0,138751.0
234433,02/24/2021,Tocantins,TO,Brazil,02/04/2021 15:13,111370.0,1496.0,100431.0
234693,02/25/2021,Acre,AC,Brazil,02/04/2021 15:13,56257.0,982.0,46213.0
234699,02/25/2021,Alagoas,AL,Brazil,02/04/2021 15:13,129917.0,2969.0,123631.0
234704,02/25/2021,Amapa,AP,Brazil,02/04/2021 15:13,83062.0,1135.0,60217.0
234705,02/25/2021,Amazonas,AM,Brazil,02/04/2021 15:13,312339.0,10728.0,265014.0
234740,02/25/2021,Bahia,BA,Brazil,02/04/2021 15:13,669821.0,11488.0,639286.0
234783,02/25/2021,Ceara,CE,Brazil,02/04/2021 15:13,418072.0,11143.0,308621.0
234820,02/25/2021,Distrito Federal,DF,Brazil,02/04/2021 15:13,293782.0,4805.0,281691.0
234829,02/25/2021,Espirito Santo,ES,Brazil,02/04/2021 15:13,322920.0,6362.0,303658.0
234853,02/25/2021,Goias,GO,Brazil,02/04/2021 15:13,390483.0,8451.0,374405.0
234987,02/25/2021,Maranhao,MA,Brazil,02/04/2021 15:13,218156.0,4994.0,202765.0
234993,02/25/2021,Mato Grosso,MT,Brazil,02/04/2021 15:13,246672.0,5648.0,231331.0
234994,02/25/2021,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,179144.0,3270.0,167457.0
235006,02/25/2021,Minas Gerais,MG,Brazil,02/04/2021 15:13,862502.0,18135.0,785920.0
235086,02/25/2021,Para,PA,Brazil,02/04/2021 15:13,360629.0,8435.0,338542.0
235087,02/25/2021,Paraiba,PB,Brazil,02/04/2021 15:13,217121.0,4433.0,157329.0
235088,02/25/2021,Parana,PR,Brazil,02/04/2021 15:13,633553.0,11467.0,457795.0
235093,02/25/2021,Pernambuco,PE,Brazil,02/04/2021 15:13,295681.0,10926.0,253742.0
235094,02/25/2021,Piaui,PI,Brazil,02/04/2021 15:13,171668.0,3289.0,167754.0
235122,02/25/2021,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,163515.0,3553.0,118035.0
235123,02/25/2021,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,624831.0,12149.0,587743.0
235124,02/25/2021,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,579118.0,32771.0,542702.0
235127,02/25/2021,Rondonia,RO,Brazil,02/04/2021 15:13,146426.0,2801.0,127415.0
235128,02/25/2021,Roraima,RR,Brazil,02/04/2021 15:13,80923.0,1083.0,74830.0
235146,02/25/2021,Santa Catarina,SC,Brazil,02/04/2021 15:13,657649.0,7165.0,618625.0
235148,02/25/2021,Sao Paulo,SP,Brazil,02/04/2021 15:13,2014529.0,58873.0,1790461.0
235154,02/25/2021,Sergipe,SE,Brazil,02/04/2021 15:13,149637.0,2940.0,138751.0
235198,02/25/2021,Tocantins,TO,Brazil,02/04/2021 15:13,112054.0,1503.0,100763.0
235458,02/26/2021,Acre,AC,Brazil,02/04/2021 15:13,56731.0,986.0,46213.0
235464,02/26/2021,Alagoas,AL,Brazil,02/04/2021 15:13,130583.0,2979.0,123631.0
235469,02/26/2021,Amapa,AP,Brazil,02/04/2021 15:13,83279.0,1136.0,60217.0
235470,02/26/2021,Amazonas,AM,Brazil,02/04/2021 15:13,313911.0,10784.0,265014.0
235505,02/26/2021,Bahia,BA,Brazil,02/04/2021 15:13,674384.0,11625.0,642921.0
235548,02/26/2021,Ceara,CE,Brazil,02/04/2021 15:13,421234.0,11191.0,311209.0
235585,02/26/2021,Distrito Federal,DF,Brazil,02/04/2021 15:13,294911.0,4819.0,282531.0
235594,02/26/2021,Espirito Santo,ES,Brazil,02/04/2021 15:13,324123.0,6387.0,306334.0
235618,02/26/2021,Goias,GO,Brazil,02/04/2021 15:13,393862.0,8480.0,377546.0
235752,02/26/2021,Maranhao,MA,Brazil,02/04/2021 15:13,218435.0,5012.0,202765.0
235758,02/26/2021,Mato Grosso,MT,Brazil,02/04/2021 15:13,248111.0,5675.0,233977.0
235759,02/26/2021,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,180058.0,3293.0,168139.0
235771,02/26/2021,Minas Gerais,MG,Brazil,02/04/2021 15:13,869230.0,18276.0,791506.0
235851,02/26/2021,Para,PA,Brazil,02/04/2021 15:13,362488.0,8519.0,341272.0
235852,02/26/2021,Paraiba,PB,Brazil,02/04/2021 15:13,218307.0,4451.0,157586.0
235853,02/26/2021,Parana,PR,Brazil,02/04/2021 15:13,638096.0,11539.0,463796.0
235858,02/26/2021,Pernambuco,PE,Brazil,02/04/2021 15:13,297404.0,10945.0,254810.0
235859,02/26/2021,Piaui,PI,Brazil,02/04/2021 15:13,172525.0,3305.0,169318.0
235887,02/26/2021,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,165050.0,3562.0,118035.0
235888,02/26/2021,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,632019.0,12226.0,591323.0
235889,02/26/2021,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,579542.0,32909.0,542754.0
235892,02/26/2021,Rondonia,RO,Brazil,02/04/2021 15:13,147377.0,2817.0,127415.0
235893,02/26/2021,Roraima,RR,Brazil,02/04/2021 15:13,81281.0,1092.0,76102.0
235911,02/26/2021,Santa Catarina,SC,Brazil,02/04/2021 15:13,663699.0,7242.0,622993.0
235913,02/26/2021,Sao Paulo,SP,Brazil,02/04/2021 15:13,2026125.0,59129.0,1792647.0
235919,02/26/2021,Sergipe,SE,Brazil,02/04/2021 15:13,150042.0,2947.0,138751.0
235963,02/26/2021,Tocantins,TO,Brazil,02/04/2021 15:13,112823.0,1509.0,100763.0
236223,02/27/2021,Acre,AC,Brazil,02/04/2021 15:13,57337.0,996.0,46623.0
236229,02/27/2021,Alagoas,AL,Brazil,02/04/2021 15:13,131066.0,2989.0,124518.0
236234,02/27/2021,Amapa,AP,Brazil,02/04/2021 15:13,83505.0,1139.0,60476.0
236235,02/27/2021,Amazonas,AM,Brazil,02/04/2021 15:13,315599.0,10831.0,269142.0
236270,02/27/2021,Bahia,BA,Brazil,02/04/2021 15:13,680904.0,11729.0,648593.0
236313,02/27/2021,Ceara,CE,Brazil,02/04/2021 15:13,422782.0,11259.0,311391.0
236350,02/27/2021,Distrito Federal,DF,Brazil,02/04/2021 15:13,295615.0,4831.0,283000.0
236359,02/27/2021,Espirito Santo,ES,Brazil,02/04/2021 15:13,325190.0,6396.0,307019.0
236383,02/27/2021,Goias,GO,Brazil,02/04/2021 15:13,395572.0,8510.0,378377.0
236517,02/27/2021,Maranhao,MA,Brazil,02/04/2021 15:13,219233.0,5032.0,204229.0
236523,02/27/2021,Mato Grosso,MT,Brazil,02/04/2021 15:13,248943.0,5687.0,234677.0
236524,02/27/2021,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,180986.0,3306.0,168870.0
236536,02/27/2021,Minas Gerais,MG,Brazil,02/04/2021 15:13,874884.0,18431.0,796228.0
236616,02/27/2021,Para,PA,Brazil,02/04/2021 15:13,363916.0,8577.0,341990.0
236617,02/27/2021,Paraiba,PB,Brazil,02/04/2021 15:13,219723.0,4471.0,157849.0
236618,02/27/2021,Parana,PR,Brazil,02/04/2021 15:13,643344.0,11635.0,466716.0
236623,02/27/2021,Pernambuco,PE,Brazil,02/04/2021 15:13,298859.0,10974.0,257881.0
236624,02/27/2021,Piaui,PI,Brazil,02/04/2021 15:13,173290.0,3326.0,169672.0
236652,02/27/2021,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,165344.0,3578.0,123331.0
236653,02/27/2021,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,638996.0,12343.0,595442.0
236654,02/27/2021,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,582164.0,33035.0,544854.0
236657,02/27/2021,Rondonia,RO,Brazil,02/04/2021 15:13,147999.0,2832.0,129870.0
236658,02/27/2021,Roraima,RR,Brazil,02/04/2021 15:13,81776.0,1100.0,76102.0
236676,02/27/2021,Santa Catarina,SC,Brazil,02/04/2021 15:13,668811.0,7314.0,626305.0
236678,02/27/2021,Sao Paulo,SP,Brazil,02/04/2021 15:13,2037267.0,59428.0,1805549.0
236684,02/27/2021,Sergipe,SE,Brazil,02/04/2021 15:13,150533.0,2955.0,141391.0
236728,02/27/2021,Tocantins,TO,Brazil,02/04/2021 15:13,113594.0,1517.0,101353.0
236988,02/28/2021,Acre,AC,Brazil,02/04/2021 15:13,57534.0,998.0,46623.0
236994,02/28/2021,Alagoas,AL,Brazil,02/04/2021 15:13,131746.0,2999.0,125307.0
236999,02/28/2021,Amapa,AP,Brazil,02/04/2021 15:13,83663.0,1140.0,60476.0
237000,02/28/2021,Amazonas,AM,Brazil,02/04/2021 15:13,315966.0,10860.0,269142.0
237035,02/28/2021,Bahia,BA,Brazil,02/04/2021 15:13,684037.0,11819.0,648593.0
237078,02/28/2021,Ceara,CE,Brazil,02/04/2021 15:13,425372.0,11284.0,312489.0
237115,02/28/2021,Distrito Federal,DF,Brazil,02/04/2021 15:13,296694.0,4838.0,283000.0
237124,02/28/2021,Espirito Santo,ES,Brazil,02/04/2021 15:13,326270.0,6406.0,307019.0
237148,02/28/2021,Goias,GO,Brazil,02/04/2021 15:13,395813.0,8517.0,378377.0
237282,02/28/2021,Maranhao,MA,Brazil,02/04/2021 15:13,219307.0,5052.0,204229.0
237288,02/28/2021,Mato Grosso,MT,Brazil,02/04/2021 15:13,249418.0,5713.0,234677.0
237289,02/28/2021,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,181528.0,3319.0,169343.0
237301,02/28/2021,Minas Gerais,MG,Brazil,02/04/2021 15:13,878705.0,18565.0,799509.0
237381,02/28/2021,Para,PA,Brazil,02/04/2021 15:13,364643.0,8591.0,341990.0
237382,02/28/2021,Paraiba,PB,Brazil,02/04/2021 15:13,221115.0,4496.0,157849.0
237383,02/28/2021,Parana,PR,Brazil,02/04/2021 15:13,647032.0,11669.0,467768.0
237388,02/28/2021,Pernambuco,PE,Brazil,02/04/2021 15:13,299475.0,10996.0,257881.0
237389,02/28/2021,Piaui,PI,Brazil,02/04/2021 15:13,173691.0,3335.0,169672.0
237417,02/28/2021,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,166895.0,3585.0,123331.0
237418,02/28/2021,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,640924.0,12392.0,598357.0
237419,02/28/2021,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,583044.0,33080.0,545855.0
237422,02/28/2021,Rondonia,RO,Brazil,02/04/2021 15:13,148772.0,2850.0,129870.0
237423,02/28/2021,Roraima,RR,Brazil,02/04/2021 15:13,82049.0,1100.0,76102.0
237441,02/28/2021,Santa Catarina,SC,Brazil,02/04/2021 15:13,670603.0,7358.0,626305.0
237443,02/28/2021,Sao Paulo,SP,Brazil,02/04/2021 15:13,2041628.0,59493.0,1805549.0
237449,02/28/2021,Sergipe,SE,Brazil,02/04/2021 15:13,151411.0,2961.0,141391.0
237493,02/28/2021,Tocantins,TO,Brazil,02/04/2021 15:13,113924.0,1526.0,101612.0
237753,03/01/2021,Acre,AC,Brazil,02/04/2021 15:13,57894.0,1012.0,46623.0
237759,03/01/2021,Alagoas,AL,Brazil,02/04/2021 15:13,132245.0,3010.0,125848.0
237764,03/01/2021,Amapa,AP,Brazil,02/04/2021 15:13,83885.0,1142.0,60476.0
237765,03/01/2021,Amazonas,AM,Brazil,02/04/2021 15:13,316668.0,10938.0,269142.0
237800,03/01/2021,Bahia,BA,Brazil,02/04/2021 15:13,686057.0,11914.0,654292.0
237843,03/01/2021,Ceara,CE,Brazil,02/04/2021 15:13,427148.0,11293.0,315001.0
237880,03/01/2021,Distrito Federal,DF,Brazil,02/04/2021 15:13,298836.0,4865.0,283000.0
237889,03/01/2021,Espirito Santo,ES,Brazil,02/04/2021 15:13,327433.0,6427.0,309042.0
237913,03/01/2021,Goias,GO,Brazil,02/04/2021 15:13,396335.0,8545.0,380990.0
238047,03/01/2021,Maranhao,MA,Brazil,02/04/2021 15:13,219632.0,5074.0,204229.0
238053,03/01/2021,Mato Grosso,MT,Brazil,02/04/2021 15:13,250483.0,5732.0,236768.0
238054,03/01/2021,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,181981.0,3330.0,170594.0
238066,03/01/2021,Minas Gerais,MG,Brazil,02/04/2021 15:13,883105.0,18598.0,803665.0
238146,03/01/2021,Para,PA,Brazil,02/04/2021 15:13,365411.0,8643.0,342801.0
238147,03/01/2021,Paraiba,PB,Brazil,02/04/2021 15:13,222259.0,4526.0,157849.0
238148,03/01/2021,Parana,PR,Brazil,02/04/2021 15:13,650236.0,11686.0,467768.0
238153,03/01/2021,Pernambuco,PE,Brazil,02/04/2021 15:13,300104.0,11007.0,257881.0
238154,03/01/2021,Piaui,PI,Brazil,02/04/2021 15:13,174008.0,3352.0,170493.0
238182,03/01/2021,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,167429.0,3608.0,123331.0
238183,03/01/2021,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,643672.0,12470.0,601501.0
238184,03/01/2021,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,583795.0,33093.0,546695.0
238187,03/01/2021,Rondonia,RO,Brazil,02/04/2021 15:13,149513.0,2870.0,129870.0
238188,03/01/2021,Roraima,RR,Brazil,02/04/2021 15:13,82126.0,1100.0,76102.0
238206,03/01/2021,Santa Catarina,SC,Brazil,02/04/2021 15:13,675577.0,7438.0,629384.0
238208,03/01/2021,Sao Paulo,SP,Brazil,02/04/2021 15:13,2044699.0,59546.0,1830423.0
238214,03/01/2021,Sergipe,SE,Brazil,02/04/2021 15:13,152003.0,2969.0,142095.0
238258,03/01/2021,Tocantins,TO,Brazil,02/04/2021 15:13,114467.0,1532.0,101748.0
238518,03/02/2021,Acre,AC,Brazil,02/04/2021 15:13,58081.0,1020.0,46780.0
238524,03/02/2021,Alagoas,AL,Brazil,02/04/2021 15:13,132701.0,3022.0,126108.0
238529,03/02/2021,Amapa,AP,Brazil,02/04/2021 15:13,84177.0,1144.0,60746.0
238530,03/02/2021,Amazonas,AM,Brazil,02/04/2021 15:13,318244.0,11012.0,271472.0
238565,03/02/2021,Bahia,BA,Brazil,02/04/2021 15:13,689454.0,12028.0,658229.0
238608,03/02/2021,Ceara,CE,Brazil,02/04/2021 15:13,430184.0,11348.0,316196.0
238645,03/02/2021,Distrito Federal,DF,Brazil,02/04/2021 15:13,299399.0,4887.0,284604.0
238654,03/02/2021,Espirito Santo,ES,Brazil,02/04/2021 15:13,328490.0,6457.0,310464.0
238678,03/02/2021,Goias,GO,Brazil,02/04/2021 15:13,400329.0,8545.0,383878.0
238812,03/02/2021,Maranhao,MA,Brazil,02/04/2021 15:13,220453.0,5095.0,205264.0
238818,03/02/2021,Mato Grosso,MT,Brazil,02/04/2021 15:13,252217.0,5765.0,237991.0
238819,03/02/2021,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,183105.0,3350.0,170948.0
